customer_id;edad;genero;estado_civil;nivel_educativo;ingreso_mensual;tipo_empleo;dependientes;tipo_vivienda;meses_en_centrales;productos_financieros_activos;score_crediticio_bureau;dias_mora_actual;max_dias_mora_12m;cliente_existente;meses_como_cliente;compras_promedio_mensual;num_compras_6m;categoria_principal;canal_aplicacion;monto_solicitado;plazo_meses;default;antiguedad_laboral_años
CUST_000174;39;F;Divorciado;Primaria;6878211;Empleado;1;Arriendo;22;6;722;0;0;1;2;40461;6;Deportes;Call_Center;1437451;24;0;16,2
CUST_000175;38;M;Casado;Universitario;1475401;Independiente;1;Familiar;0;2;615;0;0;1;22;20206;2;Ropa;Online;2662269;18;0;16,6
CUST_000176;44;M;Divorciado;Universitario;1116113;Empleado;1;Arriendo;13;4;658;0;2;1;12;142689;4;Ropa;Online;1470010;36;0;20,2
CUST_000177;35;M;Divorciado;Universitario;2259749;Independiente;1;Propia;1;4;777;0;8;1;47;70068;2;Electrodomésticos;Tienda_Física;2529790;12;0;17
CUST_000178;52;M;Casado;Técnico;6050118;Empleado;2;Arriendo;77;4;576;0;1;1;6;30781;3;Deportes;Online;1054884;48;0;34
CUST_000179;31;F;Casado;Técnico;8220638;Empleado;1;Propia;31;0;500;0;0;0;0;0;0;N/A;Tienda_Física;2372463;12;0;12,5
CUST_000180;67;F;Soltero;Universitario;3659287;Pensionado;1;Arriendo;18;4;595;0;15;1;50;92637;6;Deportes;Tienda_Física;1757329;12;0;46,9
CUST_000181;42;M;Casado;Secundaria;4261902;Empleado;3;Propia;3;3;789;0;0;1;10;270236;3;Deportes;Online;2299004;6;1;21,5
CUST_000182;24;F;Soltero;Primaria;3284221;Independiente;0;Propia;1;2;514;0;0;1;20;50259;7;Tecnología;App_Móvil;1124497;24;1;5,6
CUST_000183;22;M;Casado;Secundaria;4901791;Empleado;1;Propia;10;4;545;0;0;1;30;103818;6;Hogar;Tienda_Física;1580472;18;0;3,8
CUST_000184;40;M;Soltero;Secundaria;6546155;Independiente;2;Propia;18;1;674;1;1;1;14;68899;4;Tecnología;Tienda_Física;1738231;6;1;16,7
CUST_000185;32;F;Soltero;Secundaria;6997146;Empleado;3;Arriendo;32;3;664;0;0;0;0;0;0;N/A;App_Móvil;2899203;24;0;12,1
CUST_000186;43;F;Casado;Posgrado;3020042;Empleado;0;Propia;15;1;757;3;3;1;11;222363;4;Electrodomésticos;Call_Center;1170291;18;0;10,3
CUST_000187;40;M;Casado;Universitario;3447235;Empleado;1;Propia;23;1;765;0;0;0;0;0;0;N/A;Online;1669874;6;0;21,2
CUST_000188;34;M;Casado;Posgrado;2692381;Empleado;2;Propia;41;1;631;0;0;1;5;27881;3;Ropa;App_Móvil;2788153;12;0;12,9
CUST_000189;24;F;Soltero;Null;1166413;Empleado;1;Arriendo;1;2;650;0;2;0;0;0;0;N/A;Tienda_Física;1297975;36;0;1,1
CUST_000190;16;F;Soltero;Técnico;9307598;Pensionado;0;Propia;26;0;667;0;0;1;60;35312;5;Ropa;App_Móvil;1479009;36;0;-2
CUST_000191;29;M;Soltero;Secundaria;3183592;Empleado;1;Arriendo;12;2;586;0;0;1;31;52968;4;Ropa;Tienda_Física;1578315;18;0;9,9
CUST_000192;45;M;Casado;Técnico;7002508;Empleado;1;Propia;54;2;693;0;3;0;0;0;0;N/A;Tienda_Física;1840210;6;0;26,4
CUST_000193;37;M;Casado;Universitario;2847139;Empleado;2;Propia;14;0;675;0;0;0;0;0;0;N/A;Tienda_Física;509639;6;0;18,2
CUST_000194;20;F;Soltero;Técnico;5908534;Independiente;0;Arriendo;6;0;646;0;8;1;16;192587;6;Electrodomésticos;Call_Center;595315;12;0;0
CUST_000195;37;F;Casado;Técnico;7533817;Independiente;0;Arriendo;56;4;600;0;0;1;9;40761;6;Hogar;Online;1234736;12;0;16,8
CUST_000196;39;M;Casado;Secundaria;8792278;Empleado;2;Familiar;52;1;750;0;0;1;5;102664;3;Ropa;Tienda_Física;2964022;36;0;18,3
CUST_000197;24;F;Soltero;Técnico;4017111;Empleado;0;Propia;22;2;565;0;0;1;11;12592;4;Electrodomésticos;Tienda_Física;1667375;6;0;5,9
CUST_000198;36;F;Casado;Técnico;8630116;Independiente;0;Familiar;7;3;553;3;3;0;0;0;0;N/A;Online;2956960;6;0;16,5
CUST_000199;35;M;Casado;Secundaria;5957128;Empleado;1;Arriendo;23;1;812;0;0;0;0;0;0;N/A;Call_Center;1233775;18;0;15,9
CUST_000200;21;M;Soltero;Universitario;2628271;Empleado;3;Familiar;20;5;631;0;0;1;14;210988;3;Ropa;Tienda_Física;3071116;12;0;0
CUST_000201;39;F;Divorciado;Primaria;5298844;Empleado;0;Arriendo;5;1;616;3;3;1;2;26901;2;Electrodomésticos;Tienda_Física;1986459;36;0;16,5
CUST_000202;41;F;Soltero;Null;2041603;Empleado;4;Arriendo;16;2;635;0;0;0;0;0;0;N/A;Online;764589;12;0;21,3
CUST_000203;47;F;Casado;Primaria;6709282;Empleado;1;Arriendo;60;1;547;0;0;0;0;0;0;N/A;Tienda_Física;1971075;18;0;26
CUST_000204;47;F;Casado;Posgrado;3695795;Empleado;2;Propia;25;4;558;0;0;1;17;17880;4;Hogar;Tienda_Física;2345661;24;0;28,9
CUST_000205;18;M;Soltero;Técnico;4973436;Empleado;0;Arriendo;4;4;581;0;0;1;27;1906;10;Ropa;Tienda_Física;1778272;24;0;0
CUST_000206;23;M;Soltero;Universitario;1142289;Empleado;0;Arriendo;77;1;661;0;0;0;0;0;0;N/A;Online;633148;24;0;4,7
CUST_000207;41;F;Casado;Secundaria;5142677;Empleado;0;Familiar;49;2;582;1;1;0;0;0;0;N/A;Online;1301264;12;1;19,2
CUST_000208;41;M;Casado;Universitario;1213916;Empleado;1;Propia;28;3;699;0;0;0;0;0;0;N/A;Call_Center;2491183;18;0;20,4
CUST_000209;41;F;Soltero;Universitario;1826571;Empleado;2;Familiar;11;3;708;0;0;1;35;39917;3;Hogar;Online;1066577;36;0;21,9
CUST_000210;80;F;Casado;Secundaria;4020510;Empleado;0;Familiar;3;6;644;0;7;0;0;0;0;N/A;Tienda_Física;2389144;18;0;60,6
CUST_000211;41;F;Casado;Secundaria;6250800;Empleado;0;Propia;48;2;617;0;0;1;5;75945;4;Electrodomésticos;Tienda_Física;1090505;18;0;22,7
CUST_000212;48;M;Null;Secundaria;3891016;Independiente;1;Propia;35;2;731;0;0;0;0;0;0;N/A;Online;1152318;12;0;28,8
CUST_000213;46;F;Casado;Secundaria;3395693;Empleado;0;Arriendo;61;7;723;0;0;1;21;57437;2;Tecnología;Call_Center;1308906;12;0;17,8
CUST_000214;42;F;Casado;Secundaria;7003745;Empleado;0;Arriendo;42;2;772;0;17;0;0;0;0;N/A;Online;2654090;24;0;22
CUST_000215;31;F;Casado;Universitario;1241860;Independiente;1;Arriendo;6;4;584;0;0;1;13;154361;1;Hogar;Call_Center;2029484;18;1;11,1
CUST_000216;44;F;Divorciado;Secundaria;7158638;Empleado;1;Familiar;21;3;584;0;0;1;24;159107;2;Hogar;Tienda_Física;770129;12;1;23
CUST_000217;25;M;Null;Universitario;3007846;Independiente;2;Arriendo;13;2;729;0;0;1;28;56160;4;Tecnología;Tienda_Física;2663254;24;0;5
CUST_000218;32;M;Casado;Universitario;1529611;Empleado;1;Propia;72;5;688;0;9;1;4;70744;5;Electrodomésticos;Tienda_Física;2832176;6;0;12,7
CUST_000219;29;M;Casado;Universitario;3674194;Empleado;2;Familiar;11;2;652;0;0;1;0;30220;3;Hogar;App_Móvil;2383854;36;0;10,5
CUST_000220;35;M;Soltero;Secundaria;6140358;Empleado;0;Arriendo;24;5;835;0;0;1;9;163762;4;Tecnología;Call_Center;1813896;24;0;14
CUST_000221;62;F;Casado;Técnico;5426170;Pensionado;1;Arriendo;28;2;571;0;0;1;13;52248;3;Hogar;Call_Center;1132642;18;1;39,9
CUST_000222;16;F;Casado;Técnico;5437365;Empleado;0;Arriendo;35;3;682;0;0;1;1;28306;4;Tecnología;Tienda_Física;1958585;12;0;-2
CUST_000223;43;F;Casado;Secundaria;5412170;Empleado;2;Arriendo;36;1;664;0;0;0;0;0;0;N/A;Tienda_Física;1788400;18;0;25
CUST_000224;16;F;Soltero;Secundaria;7331836;Empleado;0;Familiar;37;3;748;0;0;0;0;0;0;N/A;Tienda_Física;2749768;24;0;-2
CUST_000225;29;M;Casado;Posgrado;1103036;Empleado;0;Propia;15;4;498;0;0;0;0;0;0;N/A;App_Móvil;893254;36;1;4,1
CUST_000226;48;O;Casado;Universitario;1903416;Empleado;0;Propia;25;5;630;0;0;1;1;52513;2;Ropa;Tienda_Física;1771233;36;0;27
CUST_000227;35;M;Casado;Secundaria;4843616;Empleado;2;Propia;2;5;666;0;0;1;9;21281;3;Deportes;App_Móvil;1717732;36;0;7,5
CUST_000228;22;M;Soltero;Técnico;7580965;Empleado;2;Familiar;26;5;653;0;0;1;8;346659;2;Ropa;Call_Center;1997245;6;0;2,3
CUST_000229;26;F;Casado;Secundaria;8297981;Independiente;0;Arriendo;35;2;660;0;0;1;6;16476;3;Deportes;Online;982979;12;0;6,4
CUST_000230;43;F;Casado;Null;3269540;Empleado;0;Propia;49;2;595;0;0;1;21;22264;1;Tecnología;Online;1713153;18;0;23,7
CUST_000231;26;F;Soltero;Null;1217828;Empleado;0;Arriendo;5;5;667;2;2;1;6;48298;5;Tecnología;Online;954498;12;0;7,5
CUST_000232;37;M;Casado;Secundaria;5808613;Null;0;Arriendo;34;2;745;0;0;0;0;0;0;N/A;Online;1895454;6;0;17,6
CUST_000233;35;F;Soltero;Secundaria;5640337;Empleado;0;Propia;14;4;784;0;33;1;44;50441;4;Hogar;Tienda_Física;2553594;12;0;17
CUST_000234;27;M;Casado;Técnico;3885530;Empleado;1;Propia;18;3;659;0;0;0;0;0;0;N/A;Tienda_Física;543545;12;0;6,9
CUST_000235;60;M;Viudo;Técnico;7927959;Empleado;2;Propia;23;4;647;0;0;1;17;214920;4;Hogar;Tienda_Física;2975979;18;0;36,4
CUST_000236;42;F;Null;Secundaria;4385574;Empleado;0;Arriendo;4;1;641;0;3;1;22;15053;6;Deportes;Tienda_Física;1695519;24;0;22,8
CUST_000237;16;F;Soltero;Universitario;3734136;Empleado;0;Arriendo;9;4;570;0;0;1;19;53296;5;Electrodomésticos;Tienda_Física;1786532;6;0;-2
CUST_000238;37;F;Divorciado;Secundaria;3203829;Empleado;3;Arriendo;2;3;596;0;0;0;0;0;0;N/A;Online;1474239;24;0;8,1
CUST_000239;27;F;Soltero;Universitario;2779699;Empleado;0;Arriendo;131;5;620;0;0;1;0;168928;1;Electrodomésticos;Online;2097453;24;0;8,6
CUST_000240;45;F;Divorciado;Técnico;7346595;Independiente;1;Arriendo;7;3;652;0;0;0;0;0;0;N/A;Tienda_Física;2773268;36;0;24,7
CUST_000241;25;F;Casado;Universitario;1802239;Independiente;3;Arriendo;36;4;609;0;10;1;22;232810;4;Ropa;Tienda_Física;2806309;48;0;2
CUST_000242;33;F;Soltero;Universitario;1778008;Independiente;2;Familiar;4;3;641;0;0;0;0;0;0;N/A;Online;2594528;18;0;14,1
CUST_000243;41;F;Casado;Técnico;7808537;Independiente;0;Arriendo;42;1;657;0;0;0;0;0;0;N/A;Tienda_Física;826575;6;0;17,5
CUST_000244;45;F;Casado;Universitario;2944355;Independiente;2;Propia;74;1;675;0;0;1;12;149952;4;Ropa;Online;966336;18;0;24,6
CUST_000245;20;O;Casado;Técnico;9964457;Empleado;1;Familiar;23;0;775;0;0;1;24;61692;3;Ropa;App_Móvil;1120612;24;0;0,8
CUST_000246;30;M;Casado;Secundaria;6433183;Empleado;0;Propia;41;2;719;0;0;0;0;0;0;N/A;Online;616116;24;0;6
CUST_000247;29;F;Casado;Secundaria;6117974;Empleado;3;Propia;38;4;697;0;0;1;1;594005;0;Electrodomésticos;Tienda_Física;3236899;24;0;8,1
CUST_000248;27;F;Casado;Secundaria;3706296;Empleado;2;Familiar;38;1;722;0;2;1;30;169286;7;Hogar;Tienda_Física;2559550;36;0;6,1
CUST_000249;56;M;Null;Primaria;8143525;Empleado;0;Familiar;4;3;567;0;3;1;14;99522;4;Deportes;Tienda_Física;1943154;24;1;35,9
CUST_000250;39;F;Viudo;Universitario;2997315;Empleado;2;Arriendo;61;6;629;0;0;1;0;84701;4;Tecnología;Online;2807187;12;0;20
CUST_000251;19;M;Soltero;Secundaria;6380523;Independiente;1;Propia;31;4;697;0;0;1;6;6948;2;Deportes;Tienda_Física;2445149;18;1;0
CUST_000252;46;F;Casado;Primaria;6995983;Empleado;2;Arriendo;9;1;539;0;0;1;31;31852;5;Hogar;Tienda_Física;1468135;12;0;27,7
CUST_000253;60;F;Divorciado;Universitario;2942399;Empleado;1;Familiar;20;3;613;0;3;1;40;9327;8;Tecnología;Tienda_Física;1851557;24;0;41,2
CUST_000254;47;M;Divorciado;Universitario;1168984;Empleado;0;Familiar;46;3;653;0;0;1;35;105116;5;Hogar;Tienda_Física;2758946;12;0;28
CUST_000255;16;M;Soltero;Técnico;3142592;Empleado;2;Familiar;37;6;417;0;20;1;19;257057;5;Hogar;Call_Center;1828906;24;0;-2
CUST_000256;29;F;Soltero;Secundaria;9652016;Empleado;3;Propia;5;5;559;2;2;0;0;0;0;N/A;App_Móvil;2845846;24;0;10,6
CUST_000257;50;M;Casado;Secundaria;2854316;Null;3;Arriendo;33;3;716;2;2;1;68;223207;4;Tecnología;Tienda_Física;1475503;24;0;31,1
CUST_000258;26;M;Casado;Técnico;3633260;Independiente;2;Arriendo;25;1;660;0;0;1;16;44049;6;Ropa;Tienda_Física;2145091;6;0;4,6
CUST_000259;40;M;Soltero;Universitario;2489335;Empleado;0;Familiar;38;2;712;0;0;0;0;0;0;N/A;Call_Center;2019587;18;0;21,4
CUST_000260;44;F;Casado;Secundaria;8808182;Independiente;1;Arriendo;55;2;706;0;3;1;16;1006194;2;Electrodomésticos;Tienda_Física;1479574;6;1;23,8
CUST_000261;23;F;Soltero;Técnico;6601090;Empleado;3;Propia;14;2;578;0;13;1;17;11555;2;Tecnología;Online;811858;36;0;2,9
CUST_000262;34;F;Casado;Null;3169765;Empleado;1;Arriendo;18;3;487;0;0;0;0;0;0;N/A;Tienda_Física;1554311;12;0;10,6
CUST_000263;16;M;Soltero;Universitario;2714441;Empleado;3;Propia;32;5;671;6;6;1;4;29306;4;Deportes;Online;1725572;6;0;-2
CUST_000264;22;F;Soltero;Técnico;6995952;Independiente;0;Propia;54;5;628;0;0;1;1;15044;2;Deportes;Online;2183622;24;0;0
CUST_000265;31;F;Casado;Universitario;2365046;Empleado;2;Arriendo;34;3;613;0;10;1;3;70451;1;Electrodomésticos;Call_Center;2457742;12;0;10
CUST_000266;20;M;Null;Universitario;1808164;Empleado;2;Familiar;0;1;588;0;0;1;5;1569;2;Tecnología;Tienda_Física;1432775;18;0;1,9
CUST_000267;54;F;Casado;Técnico;8780387;Empleado;1;Arriendo;169;4;761;0;8;0;0;0;0;N/A;Tienda_Física;1762245;12;0;34,6
CUST_000268;17;F;Casado;Universitario;3359385;Empleado;3;Propia;1;3;566;0;2;1;14;133633;2;Tecnología;Tienda_Física;2254587;6;0;-1
CUST_000269;29;F;Soltero;Técnico;3109480;Empleado;1;Propia;72;1;714;9;9;1;39;84998;5;Electrodomésticos;App_Móvil;2806419;24;0;9,1
CUST_000270;36;M;Casado;Universitario;2657925;Independiente;3;Propia;84;3;747;0;0;1;0;23041;3;Hogar;Call_Center;1057223;6;0;16,4
CUST_000271;52;M;Soltero;Null;2954282;Empleado;0;Arriendo;8;4;704;0;0;1;1;40991;3;Tecnología;Online;1764715;6;0;30,7
CUST_000272;17;M;Soltero;Técnico;4912586;Pensionado;1;Propia;53;3;544;0;0;1;11;520256;3;Electrodomésticos;Tienda_Física;1288135;36;0;-1
CUST_000273;48;M;Casado;Técnico;4840033;Null;0;Familiar;23;4;630;0;0;1;8;394930;1;Ropa;Tienda_Física;2048468;12;0;22,8
CUST_000274;35;F;Casado;Técnico;6016587;Empleado;0;Arriendo;19;4;849;0;0;1;13;146707;5;Hogar;App_Móvil;1954600;36;0;15,4
CUST_000275;23;M;Soltero;Universitario;3043596;Empleado;0;Arriendo;5;0;847;0;0;0;0;0;0;N/A;Tienda_Física;2549520;36;0;2
CUST_000276;40;F;Casado;Universitario;1605925;Empleado;1;Familiar;22;1;824;0;0;1;11;132219;2;Deportes;Tienda_Física;2787545;12;0;9,9
CUST_000277;37;M;Casado;Primaria;8070107;Empleado;0;Propia;36;1;696;0;13;1;16;150622;6;Tecnología;Tienda_Física;2089681;18;0;14,4
CUST_000278;27;M;Casado;Universitario;2591823;Empleado;1;Familiar;24;3;689;0;0;0;0;0;0;N/A;Online;2070752;12;1;6,7
CUST_000279;35;F;Casado;Universitario;2881862;Empleado;1;Arriendo;9;4;573;0;0;0;0;0;0;N/A;Call_Center;2978175;12;1;11,1
CUST_000280;30;M;Soltero;Universitario;3045330;Independiente;1;Arriendo;24;3;530;0;0;1;1;24050;5;Tecnología;App_Móvil;2248770;36;0;9,5
CUST_000281;36;F;Casado;Universitario;3710893;Empleado;3;Propia;74;5;764;0;0;0;0;0;0;N/A;Tienda_Física;2797689;36;0;16,3
CUST_000282;42;M;Divorciado;Primaria;2839175;Empleado;2;Propia;61;2;631;0;2;1;17;57157;5;Ropa;Online;2302191;36;0;17,8
CUST_000283;54;M;Casado;Técnico;6224272;Empleado;0;Propia;7;3;505;0;6;1;17;97869;4;Electrodomésticos;Tienda_Física;630167;6;1;35,9
CUST_000284;20;F;Soltero;Universitario;2980973;Pensionado;0;Propia;24;2;703;0;39;1;18;136138;3;Electrodomésticos;Online;594283;36;1;0,4
CUST_000285;60;F;Casado;Posgrado;3506856;Empleado;3;Arriendo;33;1;850;1;1;0;0;0;0;N/A;Tienda_Física;2878589;12;0;40,7
CUST_000286;16;M;Soltero;Secundaria;6485497;Empleado;2;Propia;27;2;687;0;0;1;17;292396;5;Electrodomésticos;Tienda_Física;2887588;18;0;-2
CUST_000287;33;M;Soltero;Técnico;4391297;Empleado;2;Propia;38;1;614;0;0;0;0;0;0;N/A;Online;2424130;24;0;15
CUST_000288;42;F;Casado;Universitario;2546002;Empleado;2;Propia;41;4;718;0;0;1;7;157889;4;Hogar;Online;2369867;6;0;20,8
CUST_000289;38;O;Casado;Universitario;3654063;Independiente;2;Arriendo;18;3;610;13;22;1;0;21081;5;Ropa;Tienda_Física;2746338;36;1;18,7
CUST_000290;27;F;Soltero;Técnico;6158803;Empleado;1;Propia;9;2;584;0;0;0;0;0;0;N/A;Online;1278115;6;1;8,7
CUST_000291;32;M;Soltero;Primaria;4956732;Empleado;1;Propia;21;2;676;0;0;1;19;5723;4;Electrodomésticos;Tienda_Física;1752790;48;0;2,2
CUST_000292;29;O;Soltero;Universitario;2120585;Independiente;3;Propia;4;2;507;0;12;0;0;0;0;N/A;App_Móvil;763477;18;1;10,3
CUST_000293;27;M;Soltero;Universitario;2121430;Empleado;0;Propia;49;2;687;0;0;1;33;88916;4;Hogar;Online;1142747;6;0;7,7
CUST_000294;45;M;Null;Universitario;1144928;Independiente;0;Arriendo;53;4;652;0;0;0;0;0;0;N/A;Online;1313275;24;0;26,3
CUST_000295;39;F;Casado;Universitario;2243045;Independiente;1;Arriendo;103;0;682;0;0;1;8;7798;1;Electrodomésticos;App_Móvil;949349;24;0;17,7
CUST_000296;26;M;Casado;Técnico;6928118;Independiente;3;Arriendo;82;2;629;0;1;0;0;0;0;N/A;Online;2497386;36;0;3,4
CUST_000297;45;M;Soltero;Null;1822661;Pensionado;1;Arriendo;4;5;743;0;0;1;38;21289;3;Tecnología;Tienda_Física;2189339;6;0;21,1
CUST_000298;38;M;Soltero;Universitario;3965188;Empleado;3;Propia;28;0;580;0;0;1;0;361943;4;Electrodomésticos;Tienda_Física;1431352;24;0;18,9
CUST_000299;44;M;Divorciado;Técnico;6089789;Empleado;3;Propia;44;3;617;1;14;0;0;0;0;N/A;Online;1336801;6;1;23,8
CUST_000300;42;F;Casado;Posgrado;2424221;Empleado;2;Arriendo;63;4;718;0;0;0;0;0;0;N/A;App_Móvil;1523139;12;0;20,7
CUST_000301;25;F;Soltero;Posgrado;2216012;Empleado;4;Arriendo;12;3;785;0;0;0;0;0;0;N/A;Tienda_Física;711026;18;0;4
CUST_000302;28;M;Casado;Universitario;3211099;Empleado;2;Propia;156;1;590;0;0;1;52;28824;2;Hogar;Call_Center;2543589;18;1;6,2
CUST_000303;43;F;Casado;Técnico;5930093;Independiente;0;Propia;25;5;687;0;0;0;0;0;0;N/A;Tienda_Física;2658429;24;0;20,6
CUST_000304;42;F;Divorciado;Técnico;4286162;Empleado;0;Propia;22;1;629;0;0;1;2;179269;2;Ropa;Online;2956029;12;1;23,7
CUST_000305;34;F;Soltero;Secundaria;3468970;Empleado;2;Arriendo;19;2;827;0;0;1;41;54437;7;Tecnología;Tienda_Física;602241;24;0;15,4
CUST_000306;36;M;Casado;Secundaria;8813489;Empleado;1;Arriendo;7;3;672;0;0;1;3;89295;5;Tecnología;App_Móvil;1996412;24;0;14
CUST_000307;50;O;Casado;Técnico;8342286;Independiente;1;Propia;29;3;631;0;7;0;0;0;0;N/A;Tienda_Física;1189295;24;0;30,1
CUST_000308;27;F;Null;Técnico;7516493;Independiente;3;Arriendo;4;0;515;0;0;1;39;73497;3;Hogar;Tienda_Física;1273334;12;0;7,3
CUST_000309;41;M;Divorciado;Secundaria;8386787;Empleado;0;Propia;66;3;675;1;1;1;13;49483;3;Deportes;App_Móvil;2818941;18;0;21,2
CUST_000310;32;M;Soltero;Posgrado;1679885;Empleado;1;Arriendo;1;2;626;8;8;1;6;490500;2;Tecnología;Online;1179167;36;0;12,6
CUST_000311;32;M;Casado;Técnico;8816612;Empleado;1;Propia;68;3;478;5;5;1;6;56421;7;Electrodomésticos;Call_Center;1811330;36;1;11,3
CUST_000312;48;F;Casado;Técnico;7097686;Pensionado;2;Arriendo;59;1;642;4;4;1;5;56852;6;Electrodomésticos;Call_Center;763052;12;0;28,8
CUST_000313;44;M;Casado;Técnico;8251820;Null;2;Arriendo;12;3;768;0;0;0;0;0;0;N/A;Online;1073942;24;0;23
CUST_000314;44;F;Divorciado;Primaria;3691594;Empleado;2;Propia;1;6;654;0;0;0;0;0;0;N/A;Online;1084570;18;0;25,3
CUST_000315;50;M;Divorciado;Universitario;3461359;Empleado;1;Null;77;2;686;0;13;1;6;22712;8;Deportes;Call_Center;703237;24;0;27,7
CUST_000316;35;F;Soltero;Secundaria;9679814;Independiente;2;Arriendo;58;2;643;2;2;1;16;47701;2;Ropa;Online;864661;6;0;12,4
CUST_000317;43;M;Soltero;Universitario;3041829;Empleado;1;Propia;36;1;628;0;0;1;13;32187;6;Deportes;Tienda_Física;2878089;18;0;22,4
CUST_000318;31;F;Casado;Técnico;3449092;Independiente;0;Propia;2;1;565;0;1;0;0;0;0;N/A;Online;783054;24;1;11,6
CUST_000319;38;F;Casado;Técnico;7242961;Empleado;1;Familiar;25;1;682;0;0;1;18;26422;5;Ropa;Online;1858123;6;0;20
CUST_000320;33;M;Soltero;Técnico;5055828;Empleado;0;Propia;97;0;638;0;0;0;0;0;0;N/A;Tienda_Física;1536710;48;1;14,6
CUST_000321;36;M;Casado;Secundaria;5940555;Independiente;1;Propia;4;3;635;0;0;1;29;73874;7;Electrodomésticos;Tienda_Física;1742252;18;0;17,8
CUST_000322;42;M;Divorciado;Secundaria;3362150;Empleado;0;Arriendo;25;0;707;0;8;0;0;0;0;N/A;Online;2810103;12;0;24
CUST_000323;25;F;Soltero;Técnico;6514919;Independiente;0;Propia;58;4;519;0;0;1;6;35589;8;Tecnología;App_Móvil;956384;18;0;3,2
CUST_000324;60;F;Casado;Universitario;3248241;Empleado;2;Propia;38;2;548;0;0;1;43;298898;4;Electrodomésticos;Call_Center;1285433;12;0;32,6
CUST_000325;22;M;Soltero;Técnico;8891554;Empleado;1;Arriendo;18;0;590;0;0;0;0;0;0;N/A;Tienda_Física;2227551;18;0;4
CUST_000326;20;M;Soltero;Secundaria;9292064;Empleado;1;Arriendo;80;3;640;0;0;0;0;0;0;N/A;Online;1072969;18;0;1,6
CUST_000327;48;M;Casado;Primaria;9277856;Independiente;0;Familiar;26;4;571;0;0;0;0;0;0;N/A;Tienda_Física;1456725;12;0;24,1
CUST_000328;44;F;Soltero;Universitario;1616772;Empleado;3;Arriendo;73;2;625;0;0;1;1;21844;4;Tecnología;Online;535595;6;0;22,5
CUST_000329;42;F;Divorciado;Técnico;7558901;Empleado;2;Arriendo;34;4;582;0;7;0;0;0;0;N/A;Online;1345018;12;0;22,4
CUST_000330;42;F;Divorciado;Secundaria;3087948;Empleado;0;Propia;13;0;591;0;0;1;1;14842;7;Electrodomésticos;Tienda_Física;2475855;36;0;9,2
CUST_000331;34;M;Casado;Universitario;3910567;Empleado;2;Arriendo;82;3;740;0;0;0;0;0;0;N/A;Tienda_Física;1350004;48;0;13,4
CUST_000332;24;M;Soltero;Secundaria;6781543;Empleado;2;Familiar;76;6;631;0;0;1;44;152019;3;Tecnología;Online;1849689;48;0;2,7
CUST_000333;35;O;Casado;Técnico;3364148;Independiente;0;Arriendo;13;6;722;1;1;1;3;15148;4;Tecnología;Tienda_Física;2975025;48;0;13,8
CUST_000334;26;M;Soltero;Secundaria;2701737;Empleado;2;Propia;8;1;710;10;10;0;0;0;0;N/A;Tienda_Física;1926531;18;0;7,2
CUST_000335;46;F;Casado;Posgrado;1797964;Independiente;1;Familiar;138;4;733;4;4;1;5;326350;4;Electrodomésticos;Online;1656223;24;1;26
CUST_000336;33;M;Casado;Secundaria;9541713;Empleado;1;Propia;23;4;535;0;0;0;0;0;0;N/A;Online;1693762;12;0;14,3
CUST_000337;25;M;Casado;Técnico;7198729;Empleado;0;Propia;217;6;611;0;0;1;24;566576;5;Tecnología;Tienda_Física;2819063;36;0;4,9
CUST_000338;31;F;Soltero;Null;2663069;Empleado;0;Propia;10;5;674;0;0;1;35;9624;6;Deportes;Tienda_Física;2316384;12;0;12,9
CUST_000339;39;O;Casado;Secundaria;7518297;Independiente;3;Propia;3;6;750;3;3;1;6;144804;2;Tecnología;Online;734191;18;1;19,6
CUST_000340;28;F;Divorciado;Universitario;3617384;Independiente;0;Propia;0;3;487;7;7;1;1;41027;5;Deportes;Tienda_Física;1114664;24;0;8,6
CUST_000341;25;M;Casado;Secundaria;8144993;Empleado;2;Propia;13;2;717;0;19;0;0;0;0;N/A;App_Móvil;1779975;18;1;6
CUST_000342;37;M;Viudo;Secundaria;4997729;Independiente;0;Arriendo;31;2;576;0;0;1;0;27053;2;Tecnología;Online;1968546;12;0;18,8
CUST_000343;37;F;Null;Universitario;3535021;Empleado;2;Arriendo;10;0;497;0;11;0;0;0;0;N/A;Tienda_Física;1457894;36;0;14,6
CUST_000344;28;F;Casado;Posgrado;3632758;Empleado;2;Arriendo;30;3;721;11;11;1;24;78793;3;Hogar;Tienda_Física;815901;12;1;8,4
CUST_000345;29;F;Soltero;Técnico;7168000;Empleado;1;Propia;2;4;510;7;7;0;0;0;0;N/A;App_Móvil;1937373;6;0;6
CUST_000346;37;M;Casado;Universitario;3987371;Empleado;2;Familiar;126;2;578;9;9;1;54;9882;4;Electrodomésticos;Online;943607;24;0;13,6
CUST_000347;17;F;Soltero;Técnico;4051023;Empleado;1;Propia;15;0;847;6;6;1;8;170225;3;Tecnología;Call_Center;1602401;6;0;-1
CUST_000348;18;F;Soltero;Técnico;6163271;Empleado;2;Arriendo;130;0;540;0;11;0;0;0;0;N/A;Call_Center;2836985;18;0;0
CUST_000349;26;F;Casado;Técnico;4795475;Empleado;1;Arriendo;27;3;554;0;0;1;19;25606;4;Ropa;App_Móvil;1930538;12;0;4,2
